mt_message,mt_occurrence_no,mt_tag,mt_option,mx_message_id,mx_path,mapping_action,transformation,evidence_grade,evidence_source_ids,corroboration,validation_status,review_reason,mt_field_name,mt_requiredness,mt_sequence,mt_source_pdf_page
MT202_COV,14,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/IntrmyAgt1/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse underlying intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary Institution,O,B,25
MT202_COV,14,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/IntrmyAgt1/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse underlying intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary Institution,O,B,25
MT202_COV,14,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/IntrmyAgt1Acct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse underlying intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary Institution,O,B,25
MT202_COV,14,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/IntrmyAgt1Acct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse underlying intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary Institution,O,B,25
MT202_COV,15,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAgt/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse underlying account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,B,27
MT202_COV,15,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse underlying account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,B,27
MT202_COV,15,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAgt/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse underlying account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,B,27
MT202_COV,15,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAgt/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse underlying account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,B,27
MT202_COV,15,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAgtAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse underlying account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,B,27
MT202_COV,15,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAgtAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse underlying account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,B,27
MT202_COV,16,59a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/Cdtr/Nm,CONDITIONAL_CANDIDATE,Parse beneficiary customer into underlying creditor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Customer,M,B,29
MT202_COV,16,59a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/Cdtr/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse beneficiary customer into underlying creditor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Customer,M,B,29
MT202_COV,16,59a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/Cdtr/Id/OrgId/AnyBIC,CONDITIONAL_CANDIDATE,Parse beneficiary customer into underlying creditor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Customer,M,B,29
MT202_COV,16,59a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse beneficiary customer into underlying creditor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Customer,M,B,29
MT202_COV,16,59a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/CdtrAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse beneficiary customer into underlying creditor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Customer,M,B,29
MT202_COV,17,70,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/RmtInf/Ustrd,TRANSFORM,Copy permitted remittance narrative; structured remittance requires a separate rule.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Remittance Information,O,B,31
MT202_COV,18,72,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/InstrForNxtAgt/InstrInf,CONDITIONAL_CANDIDATE,Parse underlying sender-to-receiver codes and permitted narrative.,C,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender to Receiver Information,O,B,31
MT202_COV,19,33B,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/InstdAmt,TRANSFORM,Split underlying instructed currency and amount.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Currency/Instructed Amount,O,B,32
MT202_COV,19,33B,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/InstdAmt/@Ccy,TRANSFORM,Split underlying instructed currency and amount.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Currency/Instructed Amount,O,B,32
MT910,1,20,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryRef,CONDITIONAL_CANDIDATE,Use as entry/account-servicer reference according to notification construction policy; do not duplicate without provenance.,C,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Transaction Reference Number,M,,5
MT910,1,20,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/AcctSvcrRef,CONDITIONAL_CANDIDATE,Use as entry/account-servicer reference according to notification construction policy; do not duplicate without provenance.,C,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Transaction Reference Number,M,,5
MT910,2,21,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/InstrId,CONDITIONAL_CANDIDATE,Field 21 copies a reference from the causing payment; choose reference type from the originating message and retain provenance.,D,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Related Reference,M,,5
MT910,2,21,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/EndToEndId,CONDITIONAL_CANDIDATE,Field 21 copies a reference from the causing payment; choose reference type from the originating message and retain provenance.,D,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Related Reference,M,,5
MT910,2,21,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/TxId,CONDITIONAL_CANDIDATE,Field 21 copies a reference from the causing payment; choose reference type from the originating message and retain provenance.,D,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Related Reference,M,,5
MT910,3,25a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Acct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse no-letter/P account identification; choose IBAN only after validation.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account Identification,M,,6
MT910,3,25a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Acct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse no-letter/P account identification; choose IBAN only after validation.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account Identification,M,,6
MT910,4,13D,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/BookgDt/DtTm,TRANSFORM,Convert SWIFT date/time and UTC offset to ISO DateTime; local-time assumptions require policy.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Date/Time Indication,O,,6
MT910,5,32A,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/ValDt/Dt,TRANSFORM,Split value date/currency/amount; set credit/debit indicator to CRDT because MT910 confirms a credit.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,"Value Date, Currency Code, Amount",M,,7
MT910,5,32A,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Amt,TRANSFORM,Split value date/currency/amount; set credit/debit indicator to CRDT because MT910 confirms a credit.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,"Value Date, Currency Code, Amount",M,,7
MT910,5,32A,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Amt/@Ccy,TRANSFORM,Split value date/currency/amount; set credit/debit indicator to CRDT because MT910 confirms a credit.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,"Value Date, Currency Code, Amount",M,,7
MT910,5,32A,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CdtDbtInd,TRANSFORM,Split value date/currency/amount; set credit/debit indicator to CRDT because MT910 confirms a credit.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,"Value Date, Currency Code, Amount",M,,7
MT910,6,50a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/Dbtr/Pty/Nm,CONDITIONAL_CANDIDATE,Parse ordering customer into related debtor party/account.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,O,,7
MT910,6,50a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/Dbtr/Pty/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse ordering customer into related debtor party/account.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,O,,7
MT910,6,50a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/Dbtr/Pty/Id/OrgId/AnyBIC,CONDITIONAL_CANDIDATE,Parse ordering customer into related debtor party/account.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,O,,7
MT910,6,50a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/DbtrAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse ordering customer into related debtor party/account.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,O,,7
MT910,6,50a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/DbtrAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse ordering customer into related debtor party/account.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,O,,7
MT910,7,52a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse ordering institution as related debtor agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,,11
MT910,7,52a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse ordering institution as related debtor agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,,11
MT910,7,52a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse ordering institution as related debtor agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,,11
MT910,7,52a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse ordering institution as related debtor agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,,11
MT910,8,56a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/IntrmyAgt1/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse intermediary as related intermediary agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,,13
MT910,8,56a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/IntrmyAgt1/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse intermediary as related intermediary agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,,13
MT910,8,56a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/IntrmyAgt1/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse intermediary as related intermediary agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,,13
MT910,8,56a,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdAgts/IntrmyAgt1/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse intermediary as related intermediary agent.,B,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,,13
MT910,9,72,ANY,camt.054.001.08,Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/AddtlTxInf,CONDITIONAL_CANDIDATE,Retain permitted sender-to-receiver narrative as additional transaction information after code review.,C,SR_2025_MT910|MX_camt_054_001_08,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender to Receiver Information,O,,13
MT920,1,20,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/Id,DIRECT_CANDIDATE,Copy request reference subject to MX length/character validation.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Transaction Reference Number,M,,5
MT920,2,12,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/ReqdMsgNmId,TRANSFORM,Translate 940/950 to camt.053 and 941/942 to the agreed camt.052 reporting profile; exact message version is bilateral/usage-rule data.,C,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Message Requested,M,,5
MT920,3,25,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/Acct/Id/IBAN,CONDITIONAL_CANDIDATE,Choose IBAN only after validation; otherwise use Other/Id.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account Identification,M,,5
MT920,3,25,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/Acct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Choose IBAN only after validation; otherwise use Other/Id.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account Identification,M,,5
MT920,4,34F,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/ReqdTxTp/FlrLmt/Amt,TRANSFORM,Split floor-limit currency/amount and set DBIT for the debit limit; enforce MT920 C1/C2/C3.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Debit/(Debit and Credit) Floor Limit Indicator,O,,6
MT920,4,34F,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/ReqdTxTp/FlrLmt/Amt/@Ccy,TRANSFORM,Split floor-limit currency/amount and set DBIT for the debit limit; enforce MT920 C1/C2/C3.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Debit/(Debit and Credit) Floor Limit Indicator,O,,6
MT920,4,34F,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/ReqdTxTp/FlrLmt/CdtDbtInd,TRANSFORM,Split floor-limit currency/amount and set DBIT for the debit limit; enforce MT920 C1/C2/C3.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Debit/(Debit and Credit) Floor Limit Indicator,O,,6
MT920,5,34F,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/ReqdTxTp/FlrLmt/Amt,TRANSFORM,Split floor-limit currency/amount and set CRDT for the credit limit; enforce MT920 C1/C2/C3.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Credit Floor Limit Indicator,O,,6
MT920,5,34F,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/ReqdTxTp/FlrLmt/Amt/@Ccy,TRANSFORM,Split floor-limit currency/amount and set CRDT for the credit limit; enforce MT920 C1/C2/C3.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Credit Floor Limit Indicator,O,,6
MT920,5,34F,ANY,camt.060.001.05,Document/AcctRptgReq/RptgReq/ReqdTxTp/FlrLmt/CdtDbtInd,TRANSFORM,Split floor-limit currency/amount and set CRDT for the credit limit; enforce MT920 C1/C2/C3.,B,SR_2025_MT920|MX_camt_060_001_05,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Credit Floor Limit Indicator,O,,6
